,text
,दीपावली कहीं कम्युनल ना हो जाये इसलिए राजदीप और सागरिका चाहें तो अपने घर को हरे रंग के लाइट्स से सजा सकते हैं😂
,आप सभी मित्रों को दीपावली की हार्दिक शुभकामनाएं
,अब तो मार्गदर्शक मंडल वालों को सबक सिखाने का एक हीं उपाय बचा है कि अमित शाह उनके सर पे सेब रख कर निशाना लगाने कि प्रेक्टिस करें
,अब सोनियाँ गांधी को चाहिए कि राहुल बाबा को बिहार के आसपास भी ना फटकने  देंलालूराज में नर्सरी बच्चों की किडनैपिंग आम बात है
,इस भाग  दौड़ भरी जिंदगी में हर कोई मनोरंजन चाहता है ऐसे में अगर लोगों ने दिल्ली में केजरीवाल को और बिहार में लालू को चुना तो क्या गलत किया
,थैंक्यू नितीश बाबूलालू यादव को एक बार फिर से बिहार की सत्ता में लाने के लिए
,अब लालू यादव आगे चल रहे हैंउन्हें चाहिए कि सारे पटाखे जल्दी से फोड़ लें नहीं तो बाद में उन्हें रेहड़ी लगाकर पटाखे बेचने पड़ सकते हैं
,इधर रुझानों में एनडीए आगे चल रही हैंउधर कोई अपनी मंडली के साथ रामलीला मैदान में दहाड़ें मार कर रो रहा होगा
, कितने कंफ्यूजिंग आंकड़ें हैं सभी चैनलों पर इंडिया टीवी  के मुताबिक तो ८  १०  सीटों पर एलियन भी आगे चल रहे हैं 😢
,शुरूआती रुझान आ गए हैं जीकेजरीवाल प्रेम रतन धन पायो का पहला शो हीं देखने जाएंगे
,लालू यादव की मानें तो उन्हें अभी भी १ ९०  से ज्यादा सीटें मिलने के आसार है
,असहिष्णुता की पराकाष्ठा देखियेसब्जीवाला भी आजकल फ्री धनिया  मिर्च नहीं दे रहाकहाँ हैं मोदीजीक्या यही हैं अच्छे दिन
,चाटुकारो का अपना अलग नजरिया होता हैराहुल बाबा ने चंपक की जगह नन्हे सम्राट पढ़ लिया तो इन्हे महान बदलाव दिखने लगता ह
,खबर तो ये भी आ रही है कि अगला पव्वा मारने के बाद लालू ने कुछ पत्रकारों को २५०  सीटें भी बता दिया है
,बात एग्जिट पोल की हो या नतीजों की राहुल गांधी सबसे आगे दिख रहे हैंमैदान छोड़कर भागने वालों में😂😂
,लालू यादव ने कहा है कि वे १९०  सीटें जीतेंगेऔर बयान देकर फिर से भांग के नशे में झूमने लगे
, भगवान् का लाख  लाख शुक्र है आपने तनुश्री दत्ता नहीं बोला😂
,असहिष्णुआजकल यही वर्ड फैशन में हैं😆😂
,लोग कितने असहिष्णु होते जा रहे हैंआजकल ढंग से रीट्वीट भी नही देतेकहाँ हैं मोदीजीक्या यही हैं अच्छे दिन
, नहीं भाईशादीशुदा लोगों के मजे ले रहा हूँ
,असहिष्णुता की लपटें अब घर तक पहुँच रही हैंकरवा चौथ पर मनपसंद गिफ्ट न मिलने से नाराज पत्नीजी तीन दिनों से लौकी बना रही हैंमोदीजी जवाब दें
,समाज में असहिष्णुता कितनी बढ़ गयी हैकल हीं एक लड़की ने मेरा प्रेम निवेदन अस्वीकृत कर दियामोदीजी क्या यही हैं अच्छे दिन जवाब दीजिये
,दिग्विजय सिंहजी खबरें तो ऐसी भी आ रही है कि जब आपकी दूसरी शादी हुई थी तो पाकिस्तान में भी पटाखे फूटे थे
,अच्छी सी गिफ्ट और जल्दी आने का हुक्म मिला हैपत्नीजी के लिए भले ही आज का दिन करवा चौथ हो हम जैसे बेचारे पतियों के लिए तो कड़वा चौथ हीं है
,कुछ आप समर्थक मित्र मोदी विरोध में कब लालू प्रेमी हो गए कुछ पता ही नहीं चला
,आजकल बिहार में जब कोई बोलता है कि  जोकरवा आया हुआ हैतो कंफ्यूज हो जाता हूँ कि लालू यादव की बात कर रहा है या जुकरबर्ग की
,गौतम गंभीर क्रिकेट के अमित शाह हैं तू मिल बाहर
,असली अग्नि परीक्षा तो केजरीवालजी दे रहे हैंउन्हें लालू यादव को समर्थन भी देना है और ये भी दिखाना है कि उन्हें लालू से कोई मतलब नहीं
,दस हजार साल बाद जब ये रचनाएँ खुदाई में निकलेंगी तब लोगों को पता चलेगा कि इस सभ्यता के विनाश का कारण क्या रहा होगा
, भाई आप बेस्ट होप्रणाम स्वीकार करें🙏
,मतलब राहुल की टीम में खुद राहुल नहीं होंगे😥😂
,सर क्या आप भी थक चुके हैं या आपको अपनी कलम पर भरोसा नहीं रहा
,मुँह में राम  राम और बगल में छुरी कहावत तब चरितार्थ होती दिखती है जब नितीश बाबू विकास की बात करते हैं और बगल में लालू यादव खड़े दिखते हैं
,समझ नहीं पा रहा हूँ ये ऐसी बाते लिख कैसे सकता है नहीं तो कोई व्यक्ति चाह कर भी इतना वाहियात नहीं हो सकता
,एक बात तो पक्की हैराहुल गांधी के भाषण भी यही व्यक्ति लिखा करता है 
,बिहार चुनावों में असली मजा तो तब आएगा जब लालू यादव को नितीश बाबू से ज्यादा सीटें आएगी😂
, जीत हीं जाएंगे सरजी आखिर आपने नितीश और लालू को ईमानदारी का सर्टिफिकेट दिया है
,फ़िल्म शानदार का नया गाना आया है रायता फ़ैल गया जानना चाहूँगा कि क्या इस फ़िल्म के डायरेक्टर केजरीवालजी हैं
,आदरणीय केआरके जी अपना साहित्य अकादमी पुरस्कार महामहिम राष्ट्रपति जी को लौटाते हुए
,शिवसेना इतने लोगो को कालिख पोत चुकी है कि अगर वो अपना चुनाव चिन्ह बदल कर कालिख पुता इंसान रख ले तो लोग ज्यादा आसानी से पहचान पाएंगे
,बीजेपी की सरकार बनाने के बाद भक्तगण वैसा ही फील कर रहे हैं जैसे गुलाम अली को सुनने के लिए टिकट लो और अंदर केजरीवाल हारमोनियम लेकर बैठे हों
,ये देखते हुए कि कला सरहदों के बंधन को नहीं मानतीगुलाम अली की तर्ज पर हमें भी पाकिस्तान में केजरीवालजी के गायकी कार्यक्रम रखवाने चाहिए
,केजरीवाल का गाना सुनाकर शायद प्रकृति हमें इशारा कर रही हैअंत निकट हैजलजला आने वाला है
,अब ये कौन अफवाह उड़ा रहा है कि केजरीवाल का गाना सुनकर सही सलामत घर लौटने वालों का शनिदेव भी कुछ बिगाड़ नहीं सकते
,वक्त आ गया है कि संयुक्त राष्ट्र को खुद आगे आकर केजरीवाल के गाने पर रोक लगाना चाहिए नहीं तो दिल्ली में हालात सीरिया से भी बदतर हो सकते हैं
,इसी तरह केजरीवाल विधायक मिलो में इंसान का इंसान से हो भाईचारासुनाते रहे तो दिल्ली में बीजेपी के तीन विधायक बहुमत में आ जायेंगे😂
,साहित्य अकादमी सम्मान का नाम बदल कर राजीव गांधी साहित्य सम्मान रख दोलिबरल्स के लिए नोबल बराबर हो जाएगा
,पुरस्कारों का एक फायदा यह भी है कि आप दो बार न्यूज़ में आते हैंएक बार जब ये आपको मिलता है दूसरी बार जब आप इसे लौटाते हैं
, खबर तो ये भी है कि गांधी  मंडेला सीरीज का नाम बदलकर बादल  बग्गा सीरीज रखा जायेगा 
,ये डीविलयर्स कहीं प्रधानमंत्री के मंडेला वाले बयान का बदला तो नहीं ले रहा है ना
,शुक्र है कि नेल्सन मंडेला अब नहीं रहे वरना ये सुनकर वो कब का पंखे से लटक गए होते
,बहुत संभव है कि कानपुर मैच में अफ्रीकन प्लेयर्स भी च्यूइंगम की जगह गुटखा थूकते दिख जाएँ
,खबर है कि तिहाड़ में कैदियों के बिच खुनी झड़प हुई हैमुझे तो आम आदमी पार्टी के नेताओं की चिंता खाये जा रही है😂
,केजरीवाल तू आज नहाया क्यूँ नहीं बे बदबू आ रही है आशु सरजी आज ड्राई डे है केजरी 😥
,एक बात तो तय है आईएसआईएस भी कल को अगर मोदी के खिलाफ मोर्चा खोल ले तो केजरीवाल उसे भी समर्थन दे देंगे
,हार्दिक पटेल ने कहा है कि वो बिहार में नितीश कुमार को समर्थन देंगे साथ ही उन बारह लोगों के नाम भी गिनाये जो कि बिहार में उन्हें जानते हैं
,संजय झा ने अपने प्रोफ़ाइल में खुद को कुत्ता प्रेमी बताया हैजातिगत प्रेम का ये अत्यंत ही सुन्दर उदाहरण है
,मोदी का भाषण ना हुआ पत्नी के ताने हो गएरात को सुनकर सो जाओ और सवेरे उठो तब भी चालू है
,कायदे से तो आपटार्ड्स को अब ट्विटरफेसबुकगूगल सब छोड़ देना चाहिए क्योंकि ये सब मोदी से मिले हुए हैं जी
,सरजी शीला दीक्षित को किस योजना के तहत ईमानदार घोषित किया गया
, अंग्रेज़ी भाषा भारत में आगे चली गई है कितने शर्म की बात है
,केजरीवालजी सोमनाथ भारती भी अच्छा आदमी हैबस उसका बॉस बुरा है😂
,शीला दीक्षित पहले भ्रष्टाचारी थी अब ईमानदार हैनजीब जंग पहले गुंडे थे अब अच्छे आदमी हो गए दिल्ली वाले पहले समझदार थे अब
,केजरीवाल ने कहा है कि नजीब जंग अच्छे आदमी हैंराजनीति तीन चीजो पे चलती है एंटरटेनमेंट एंटरटेनमेंट एंटरटेनमेटऔर केजरीवाल टोटल एंटरटेनमेंट है
,लालू प्रसाद यादव और दिग्विजय सिंह को बकर  बकर ईद मुबारक
,सोमनाथ ने साबित कर दिया है मोदी सरकार कितनी निकम्मी हैजब ये उसे नहीं पकड़ पायी तो दाऊद को घंटा पकड़ पाएगी  तुम्हारा केजरीवाल
, नितिन गडकरी को कुछ दिन शाम ६बजे के बाद घर से बाहर नहीं निकलना चाहिए क्या पता लोग अँधेरे में उन्हें गणपति समझकर विसर्जित कर
,जीवन के इस गूढ़ रहस्य को समझाने के लिए राहुलजी को कोटि  कोटि साधुवाद देता हूँऔर हाँअफीम स्वास्थ्य के लिए हानिकारक है 
,जनता सर डेंगू का कुछ कीजिये केजरीवाल खोलता है ट्विटर डेंगू  एक फिल्म देखना चाहिए महान अभिनय बहुत अच्छी कहानी महान संदेश
,सरकार के लिए चुनौतियां कम होने का नाम ही नहीं ले रही हैंडेंगू का कहर तो पहले से ही था ऊपर से आज सोनिया गाँधी २  भी रिलीज हो रही है
,दिल्ली में डेंगू के एक मरीज को अचानक से कौओं की भाषा समझ में आने लगीजांच में पता चला की उसे आशुतोष का खून चढ़ाया गया था
,जिस तरह से मीट बैन का विरोध किया जा रहा हैएक बात तो तय है मोदी विरोध आपको मानसिक रूप से बीमार बहुत बीमार बना सकता है
, मात्र छोटे कपड़े पहन कर खुद को मॉडर्न बताने वाली लडकियां देखे इन मॉडर्न लेडीज को जिन्होंने हमें मंगल तक पंहुचा दिया
,एक अनशन तो अन्ना अनशन टलने के विरोध में भी कर सकते हैं
,आशुतोष भाई ये जालिम अत्याचारी भगवा सरकार खुले में शौच पे भी रोक लगाना चाहती है😂
,वो तो ठीक है भाई पर आदित्य पंचोली स्टार कब से हो गया😁 
,भाई रघु गुंडागिरी नहीं चलेगी तो ठीक है पर इसमे केजरीवाल की फोटो क्यों लगा दीकहना क्या चाहते हो
,दिल्ली विश्वविद्यालय  के छात्रों अपने अपने बंकरों से बाहर निकल जाओअब तुम्हे केजरीवाल की आवाज में इंसान का इंसान से हो भाईचारा नहीं सुनना पड़ेगा
,अजीब कशमकश में हैं पेटा  वालेमीट बैन का विरोध करें या न करें😂
,सूत्रों की मानें तो राहुल बाबा ने वहाँ की परमानेंट मेंबरशिप भी ले रखी है
,लालू यादव ने इतना चारा खा रखा है कि अब तो माइक देखते हीं गोबर करने लगते हैं
,दिग्विजय सिंह ने दो  दो शादियाँ कर लीराहुल बाबा की एक भी नही हुईकहाँ चले गए गुरु गुड़ रह गया चेला चीनी हो गया कहने वाले
,भाई साँस तो लेने देअभी तो समान रैंक समान पेंशन लागू किया हैदिग्गी राजा की शादी करायी है अब क्या चाहिए तुझे
,ये देखते हुए कि टीचर्स डे हैअभी से ही गिरगिटों में केजरीवालजी के चरण छूने की होड़ मच गयी है
,मोदी बोल दें कि सौ चूहे खाकर बिल्ली हज को चलीतो ये लोग बिल्लियाँ भी भेज देंगे कि बिल्ली चूहे खाकर हज को नहीं जाती
,सच में नवाज ने बहुत धैर्य से काम लिया है इस बार नहीं तो इन हालात में ज्यादातर उनका पाजामा गीला  पीला हो जाया करता है
,इन्द्राणी मुखर्जी महिलाओं की एन डी तिवारी हैं
,गणितीय दृष्टिकोण से देखें तो इन्द्राणी मुखर्जी के पतियों की संख्या मुम्बई इंडियंस के कोचों की संख्या के बराबर हैं
,मनमुताबिक कानून नहीं बदल सकते हैं तो क्या हुआ जीकानून मंत्री तो बदल ही सकते हैं केजरीवाल😂
,बिहार को श्रमिक उत्पादक राज्य बनाकर लालू  नितीश आखिर किस मुँह से स्वाभिमान की बात कर रहे हैं
,आश्चर्यजो व्यक्ति ठीक से बात तक नही कर पा रहा वो इतने समृद्ध और संपन्न पटेल समाज का अगुआ है
,मोदीजी के पास अच्छा मौका है शेयर बाजार की स्थिति सुधारने के बहाने वो दस  बारह देश और घूम सकते हैं
,पकिस्तान कक कहना है कि एनएसए  वार्ता के लोए भारत की शर्तें हास्यास्पद थींसही बात है आखिर भारत उससे आतंकवाद छोड़ने की बात जो कह रहा था
,लगता है आज सुबह फिर केजरीवालजी को खुलकर नहीं आया
,दाऊद के लिए बुरा लग रहा है आज जालिम न्यूज़ चैनल वाले उसकी बोटी  बोटी नोच डालेंगे😂
,जिस तरह से न्यूज़ चैनल वाले दाऊद के पीछे बौरा रहे हैंलगता है सुबह होते  होते कोई न कोई न्यूज एंकर उसे घसीटते हुए भारत सरकार को सौंप ही देगा
,फलां पार्टी भी तो ऐसा करती है जैसे तर्क देकर आप खुद अपनी पार्टी को दोयम दर्जे का साबित करते हैं
,बिहार की ऐसी की तैसीअबकी बार असिउद्दीन ओवैसी😂
,तेरी तो जल रही होगी ना ठरक मेहताशाहीद को मीरा को छोड़कर तुझे ले जाना चाहिए था ना
,मोदी विरोध आपको मानसिक रूप से बीमार बहुत बीमार कर सकता है 
,हार के बाद सचिन पायलट का कहना है कि राजे के गढ़ में तो हम जीतेऐसे लोगों को थप्पड़ मारो तो कहेंगे  थप्पड़ ही तो मारा है लतियाया नहीं ना
,दुनिया को ज़ीरो देने का श्रेय भारत को जाता है और भारत को ज़ीरो देने का श्रेय राजीव गांधी को
,लालू यादव ने जिस तरह से मोदी की मिमिक्री की है वो हास्यास्पद तो है हीं उससे कहीं ज्यादा शर्मनाक भी
,कार्बन  १४  पद्धति से भारतीय फिल्‍म और टेलीविजन संस्‍थान स्टूडेंट्स के उम्र की गणना की गयीज्यादातर स्टूडेंट्स डायनासोरों के समकालीन निकले
,राहुल गांधी क्या दिक्कत है आपलोगों की भारतीय फिल्‍म और टेलीविजन संस्‍थान स्टूडेंट्स इस बुढ़ापे में लड़की घास तक नही डाल रही राहुल मुझे भी😁
,नॉर्मल स्टूडेंट्स  छात्रवृत्ति भारतीय फिल्‍म और टेलीविजन संस्‍थान स्टूडेंट्स  वृद्धावस्था पेंशन😂
,सरकार को भारतीय फिल्‍म और टेलीविजन संस्‍थान स्टूडेंट्स का सम्मान करना चाहिएइनमे से कुछ ने तो सन् १८५ ७ के विद्रोह में भी भाग लिया था🙏😂
,अब केजरीवाल और लालू मिलकर बिहार में गाएंगेइंसान का इंसान से हो भाई चारा
,दरअसल कल देर रात कुछ समाजवादी कार्यकर्ताओं ने इसकी शिकायत नेताजी से की
,हो सकता है कि केजरीवाल लालू को समर्थन सिर्फ इसलिए दे रहे हों कि जब लालूराज में बिहार में भ्रष्टाचार बढ़ेगा तब वे इसके खिलाफ धरना दे सकें😂
,पत्रकार केजरीवालजी जब लालू का हीं समर्थन करना था तो वो भ्रष्टाचार दूर करूँगा वाला वादा क्या था केजरीवाल पगले वो मेरा चुनावी जुमला था
,बिहार के डीएनए में जातिवाद है घोर निंदनीय है क्यूँकि लालू का मुस्लिम  यादव समीकरण और नितीश का कुर्मी समीकरण जातिवाद के खिलाफ ही तो था है न
,चाणक्य ने तो ये भी कहा था कि जो व्यक्ति चारा खाता हो उसकी बुद्धि भैंस बराबर हो जायेगी😂
,मोदीजी को शेखों की इतनी बड़ाई नहीं करनी चाहिएअब वे खुश होंगे रात भर जश्न मनाएंगे पार्टी करेंगेजालिम शेख कमाल र खान  पे कहर बन कर टूट पड़ेंगे😂
,उधर मोदीजी दुबई में भाषण दे रहे हैं और इधर दस जनपथ में सोनिया गांधी इटली के लिए फ्लाइट शेड्यूल चेक कर रही है
, ओह माय गॉडटच स्क्रीन पे हस्ताक्षर करने वाले मोदी पहले प्रधानमन्त्री हैंप्रणाम😂
,शेख साहब तेरी आँखों में मुझे प्यार नजर आता हैएक मासूम सा इजहार नजर आता है😂
,बस शेख साहब अब दूर हटो 
,उधर दुबई के शेखों का कहना है कि हम दाऊद की सारी संपत्ति जब्त करके आपको ही दे देंगे मोदीजीबस आप कमाल र खान  को दुबई भेज दो
,आज तो लगता है भक्तगण गाले टेस्ट में हार का बदला भी केजरीवाल से ले लेंगे😂
,आजादी और देशभक्ति का मतलब समझ आ जायेगा बस एक बार नेहरू  गाँधी से परे भगत  चंद्रशेखर  खुदीराम जैसे हुतात्माओं का त्याग और बलिदान पढ़ लेना🙏
,जिस तरह से केजरीवाल और राहुल गांधी हर जगह टांग अड़ाते फिरते हैकायदे से तो उनका नाम अब्दुल्ला होना चाहिए था बेगानी शादी में अब्दुल्ला दीवाना
,स्वतंत्रता दिवस की शुभकामनाएं पाकिस्तानकुछ भी कर लो रहोगे तो हमारे ही लौंडेनालायक हीं सही
,कुछ भी हो हमें पकिस्तान का मजाक नहीं उड़ाना चाहिएआखिर हम बाप हैं उसकेबाप वाली गरिमा बनाये रखें😂
,रागा मैं यहाँ आपको आरएसएस  और भाजपा  से बचाने के लिए हूँ कांग्रेस पार्टी पर मुझे तुमसे कौन बचाएगा बे
,डॉली बिंद्रा जब भी टीवी पे आती है खुद की जान को खतरा बताती हैउन्हें अब आम आदमी पार्टी ज्वायन कर लेनी चाहिए
,राहुल बाबा जब फर्रे से ही काम चलाना था तो किसी इंजीनियर से टिप्स लेते कम से कम पकड़े तो न जाते😂
,कुछ तो रिश्ता है दोनों कायुँ हीं नहीं आम आदमी पार्टी  समर्थक अपनी पार्टी को डिफेंड करते  करते कांग्रेस को सपोर्ट करने लगते हैं
,राहुल गांधी उस पटाखे की तरह हैं जिसे जला कर लोग अपने कान इस उम्मीद में बंद कर लेते हैं कि कानफोड़ू आवाज होगामगर वो फ़ुस्स कर जाता है
,और इस तरह से संसद का एक पूरा सत्र राहुल बाबा के रीलॉन्चिंग की बलि चढ़ गया
, सिर्फ ४०  सीटों पर चुनाव लड़ने का फैसला कर कांग्रेस ने बाकी के २०३  सीटों पर बेज्जती होने से खुद को बड़ी चतुराई से बचा लिया
,बचपन से ही सुन्दर पिचाई का एक ही सपना रहा किसी तरह से श्री सुशील मोदीजी की बधाई का पात्र बन सके आज बेचारे की मेहनत रंग लायी😉😂
,जीवन सफल हो गया सुन्दर पिचाई कास्वयं श्री सुशील मोदी ने बधाई दीअहो भाग्य😂
,हालात इतने खराब हो गए है की बीवी लगातार दो दिन टिंडे की सब्जी बना दे तो ये इल्जाम लगाने लगते हैं कि मुझे जान से मारने की साजिश की जा रही है😂
,मुझे जान मारने की कोशिश की गयी आम आदमी पार्टी  लीडर्स द्वारा सबसे ज्यादा प्रयुक्त किया जाने वाला वाक्य है
,विधि का विधान देखियेआज कांग्रेस कालेधन वापस लाने की मांग कर रही हैऔर बीजेपी मौनव्रत धारण किये हुए है
,तय हो गया अलका पिटेगी आशु चैनलों पे जाके रोयेगा आशु सरजी फिर आप क्या करोगे तुमदोनो के नाम के साथ प्राउड ऑफ़ यू लिखकर कौन ट्वीटेगा
,केजरीवालजी का मफलर और अलका लाम्बा की पट्टी आम आदमी पार्टी का अब तक का निचोड़ है
,चोट सर में और पट्टी पुरे चेहरे पेये पट्टी किसी और को पढ़ाना मैडम 
,और इस तरह मेरे सुपर हीरो डोरेमोन ने नोबिता को एक बार फिर से मम्मी की मार पड़ने से बचा लिया
,नितीश लाओ बिहार बचाओ तो ठीक है पर उसके बाद बिहार वालों को लालू से कौन बचाएगा
,बिहार में जदयू का नारा है  नितीश लाओ बिहार बचाओकहाँ से लाओवो बिहार के नहीं हैं या वहाँ के सीएम नहीं हैं
,कसम है तुम्हे पाकिस्तान वालों ग़दर में उखाड़े गए ट्यूब वेल का बदला इनसे ही ले लेना😂
,रागा मम्मा  मम्मा वो छोटा भीम का टाइम हो गया है मैं घर जाऊं सोंगा अबे घोंचू चुपचाप खड़ा रह 
,अभी तो पाक ने आतंकी कासिम के पाकिस्तानी होने से ही मना किया हैअगर सारे सबूत दे दिए जाएँ तो पकिस्तान खुद के पाकिस्तान होने से ही मुकर जाएगा
,पोर्न बैन के खिलाफ सांकेतिक मुद्रा के साथ कांग्रेस सड़क पे उतरी (एक्सक्लूसिव तस्वीरें)
,उधर आतंकी कासिम ने साफ़ साफ़ कह दिया है बिरयानी की क्वालिटी अच्छी होनी चाहिए साथ ही साथ कम से कम दो लेग पीस तो होने ही चाहिए
,आतंकी कासिम पहले डरा हुआ था सहम हुआ थाफिर उसका भारतीय पत्रकारों से सामना हुआ और अब ज्यादा हँसने की वजह से अस्पताल में भर्ती है
,पोर्न बैन हटने से संजय झा काफी दुखी है अब उसे फिर से राहुल बाबा का रामलाल बनना पड़ेगा😂
,सरजी बाहुबली भी लगे हाथ देख लो और प्लीज बता दो कटप्पा ने बाहुबली को क्यों मारा😥😂
,हा हा हापोर्न बैन के बाद केजरीवालजी का काम के प्रति नजरिया काफी तथ्यपूर्ण लगता है
,सपा ने पाकिस्तानी घुसपैठिये आतंकियो को अजीब कश्मकश में डाल दिया है अब उन्हे अपनी बीवीओ को भी घुसपैठ कराना होगा ताकि सपा उन्हें सांसद बना सके
,इस हिसाब से तो अगर टाइगर मेमन पकड़ा जाता तो सपा को चार सांसद बनाने पड़ जाते😂
,समाजवादी पार्टी जीवन बीमा योजना इस योजना के तहत आतंकवादी की मृत्यु की स्थिति में उसकी बीवी को सांसद बनाया जाता है
,कम लोग जानते हैं आतंकवादी बनने से पहले ही याकूब मेमन ने समाजवादी पार्टी दफ्तर में अपना बीमा करवा लिया था
,याकूब मेमन की बीवी को सांसद बनाने के लिए सपा नेता का चिट्ठी लिखना दर्शाता है कि सपा में परिवारवाद किस हद तक अपनी जड़ें जमा चूका है
,यूएन की रिपोर्ट के अनुसार भारत की जनसंख्या २०२२  तक चीन से ज्यादा हो जायेगीइस उपलब्धि के लिए हमें लालू यादव के योगदान को भूलना नहीं चाहिये
,याकूब मेमन की फांसी के साथ  साथ कम से कम दस  दस कोड़े उन्हें भी लगाने चाहिए जो ये कह रहे थे कि मुस्लिम होने की वजह से उसे फांसी दी जा रही है
,इसके जैसे लोग हीं कलाम साहब के विजन  २०२०  की राह के सबसे बड़े रोड़े हैं😬
,मेरे लिए तो वैज्ञानिक मतलब कलाम साहब थे श्रद्धांजलि
,मरने वाले तीनों आतंकी ये सुनकर धरने पर बैठ गए कि बहत्तर हूरों की सप्लाई भारत के दफ्तर वाले बाबू करते हैं और ये सिर्फ कागजों पर ही होता है
,आतंकी कहाँ हैं मेरी बहत्तर हूरें हूर सप्लाई करने वाले अधिकारी लंच के बाद आना आतंकी तू इससे पहले एसबीआई में था ना
,सेना से अपील है कि या तो आतंकियों को जल्द से जल्द गोलोयों से छेद देंया बापूजी को अंदर भेज दें वो निहत्थे हीं सबको छेद देंगे😂
, भाई दिल को तो उसी वक्त लेथ मशीन में ही कूट दिए थे😥😂
,आतंकियों में एक लड़की भी शामिल हैमतलब लड़कियाँ आतंकवादी बन सकती है मगर मैकेनिकल इंजीनियरिंग में एडमिशन नहीं ले सकतीघोर अन्याय😥😨😂
,एक बार गलती से भगवान् का नाम व्यापम की लिस्ट में आ गयाऔर अब भगवान ऊपर हैं😂
,पर मोदी क्या कर सकते हैं जीतीनो सेनाओं की कमान तो राष्ट्रपति महोदय के पास होती है नाये तो केजरी भी समझते होंगे 
,धर्मसंकट क्या होता है ये उससे पूछें जो भक्त भी हो और भाई का फैन भी हो😂
,वो तो याकूब मेनन ने खुद अपने लिए मौत की सजा मांग लीनहीं तो जज साहब ने तो बस उसे एक ही महीने जेल में रहने की सजा दी थीबापूजी वाले सेल मे😂
,मोदी कौन सा काम ठीक कर रही है बे केजरी होर्डिंग लगाने का😂
,आप के दिलीप पांडे का कहना है कि दिल्ली पुलिस ने उन्हे गाडी से कुचलने की कोशिश कीबस इतना कहूँगा कि दिल्लीपुलिस एक बार फिर से नाकाम साबित हुई
,या परिवारवाद का ख्याल रखते हुए लालू ये भी बोल सकते हैं कि  चारा खाने वाले का बेटा कब बनेगा पीएम
,नेहा धूपियाजी एक पुरानी कहावत है  जब कोई नहीं पूछता तब यही सब है सूझता😂
,अच्छा हुआ कि केजरीवाल ने माँ  बहन वाली गाली नहीं दी नहीं तो कुछ आपटार्ड इसे भी ये कहकर जस्टिफाई कर लेते की ये गालियाँ तो हमे हर कोई देता हैं😂
